tradingday,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2015-04-13,293.5,202.5,,,-49.25,787.34,,,-331.25,,,,1293.0899999999997,,,,,,,,,758.75,,83.60999999999999,,,,354.5,,,,,,65.0,,-1908.75,,,,,,-246.0,,,-355.0,,,,305.0,161.33249999999998,,23.75
2015-04-14,235.25,132.5,,,-5.0,690.575,,,471.25,,,,1422.3775000000005,,,,,,,,,811.25,,-11.602499999999964,,,,477.0,,,,,,104.5,,-1827.5,,,,,,-245.0,,,-396.5,,,,305.0,198.25,,111.25
2015-04-15,143.75,81.25,,,1.75,680.3625000000001,,,-297.5,,,,1268.7974999999988,,,,,,,,,633.75,,-25.620000000000005,,,,412.5,,,,,,119.0,,-2176.25,,,,,,-149.5,,,-397.5,,,,305.0,129.92000000000002,,-12.5
2015-04-16,156.5,-6.25,,,1.25,467.0625,,,-238.75,,,,1265.0900000000001,,,,,,,,,293.75,,8.949999999999989,,,,475.0,,,,,,79.75,,-2162.5,,,,,,-139.75,,,-398.0,,,,305.0,187.6625,,-41.25
2015-04-17,4.0,33.75,,,-28.75,467.5799999999999,,,-212.5,,,,1243.2875,,,,,,,,,218.75,,8.867499999999978,,,,460.0,,,,,,26.5,,-2372.5,,,,,,-136.5,,,-447.5,,,,398.75,193.49749999999997,,-40.0
2015-04-20,44.25,23.75,,,0.0,324.65000000000003,,,-283.75,,,,1077.6525000000001,,,,,,,,,22.5,,-5.070000000000022,,,,340.0,,,,,,56.0,,-2473.75,,,,,,-146.75,,,-424.0,,,,311.25,129.9975,,36.25
2015-04-21,-26.75,33.75,,,-4.25,370.81,,,-110.0,,,,1142.6849999999995,,,,,,,,,118.75,,-22.60749999999996,,,,277.5,,,,,,21.5,,-2427.5,,,,,,-146.75,,,-384.0,,,,353.75,113.33000000000001,,52.5
2015-04-22,-125.75,-36.25,,,-7.75,273.42,,,-81.25,,,,1111.8925000000004,,,,,,,,,248.75,,-4.580000000000041,,,,306.5,,,,,,-37.0,,-2423.75,,,,,,-103.5,,,-318.5,,,,371.25,146.91249999999997,,-96.25
2015-04-23,-154.25,-26.25,,,-19.0,560.9025,,,118.75,,,,1136.9425000000006,,,,,,,,,183.75,,-29.789999999999964,,,,341.0,,,,,,-9.0,,-2050.0,,,,,,-90.0,,,-303.75,,,,421.25,140.4975,,-18.75
2015-04-24,-213.25,8.75,,,-11.75,375.69,,,-338.75,,,,1139.7400000000007,,,,,,,,,-76.25,,-45.57500000000002,,,,318.0,,,,,,-49.75,,-2922.5,,,,,,-197.0,,,-334.25,,,,292.5,126.415,,-170.0
2015-04-27,-216.5,8.75,,,-20.0,108.77499999999998,,,-65.0,,,,1125.1574999999998,,,,,,,,,-371.25,,-62.004999999999995,,,,269.5,,,,,,-60.75,,-2998.75,,,,,,-204.0,,,-367.25,,,,165.0,76.33000000000001,,-51.25
2015-04-28,-183.75,-93.75,,,8.25,48.35000000000003,,,-130.0,,,,1124.8875000000003,,,,,,,,,-126.25,,-84.22999999999999,,,,273.0,,,,,,-30.5,,-3036.25,,,,,,-170.75,,,-369.0,,,,185.0,84.66499999999999,,-151.25
2015-04-29,-183.5,-62.5,,,8.0,234.50250000000005,,,-338.75,,,,1122.1175000000003,,,,,,,,,38.75,,20.087500000000006,,,,328.0,,,,,,26.5,,-2436.25,,,,,,-167.0,,,-268.5,,,,272.5,148.7475,,8.75
2015-04-30,-292.5,-140.0,,,-9.25,261.97749999999996,,,-692.5,,,,1018.0774999999999,,,,,,,,,-100.0,,-77.92750000000001,,,,249.5,,,,,,-4.5,,-3056.25,,,,,,-172.75,,,-349.5,,,,177.5,53.829999999999984,,-153.75
2015-05-04,-292.5,-140.0,,,-9.25,261.97749999999996,,,-692.5,,,,1018.0774999999999,,,,,,,,,-100.0,,-77.92750000000001,,,,249.5,,,,,,-4.5,,-2861.25,,,,,,-172.75,,,-349.5,,,,177.5,53.829999999999984,,-153.75
2015-05-05,-275.0,-161.25,,,-44.0,-187.96249999999998,,,-845.0,,,,778.5375000000008,,,,,,-24.333333333333336,,,131.25,,-34.47,,,,196.0,,,,,,-4.5,,-3426.25,,,,,,-262.25,,,-411.5,,,,172.5,19.330000000000013,,-13.75
2015-05-06,-347.5,-183.75,,,-14.5,-70.25,,,-677.5,,,,786.4300000000003,,,,,,-27.833333333333336,,,206.25,,-64.3675,,,,67.5,,,,,,-127.75,,-2883.75,,,,,,-304.0,,,-430.0,,,,61.25,-17.414999999999992,,-101.25
2015-05-07,-301.5,-205.0,,,-26.5,208.24999999999997,,,-727.5,,,,976.5699999999997,,,,,,-9.0,,,412.5,,-75.92750000000001,,,,162.0,,,,,,-100.5,,-2757.5,,,,,,-267.25,,,-346.0,,,,137.5,74.83500000000001,,-108.75
2015-05-08,-282.0,-160.0,,,-20.0,451.5925,,,-678.75,,,,1017.7574999999997,,,,,,8.333333333333334,,,391.25,,-57.875,,,,269.5,,,,,,-96.5,,-3176.25,,,,,,-194.25,,,-329.0,,,,248.75,168.75,,-101.25
2015-05-11,-367.75,-282.5,,,-36.5,298.25250000000005,,,-557.5,,,,838.7849999999994,,,,,,19.666666666666664,,,627.5,,-82.27250000000001,,,,134.5,,,,,,-111.25,,-3091.25,,,,,,-249.0,,,-328.0,,,,161.25,49.83749999999998,,-186.25
2015-05-12,-401.5,-195.0,,,-39.25,143.07999999999998,,,-1036.25,,,,921.2175000000002,,,,,,39.333333333333336,,,490.0,,-48.565,,,,115.5,,,,,,-71.25,,-2853.75,,,,,,-253.5,,,-370.0,,,,43.75,56.91749999999999,,-120.0
2015-05-13,-379.75,-253.75,,,-51.5,461.4075,,,-1142.5,,,,938.685,,,,,,23.5,,,462.5,,-21.642500000000013,,,,176.0,,,,,,-94.25,,-2681.25,,,,,,-221.25,,,-325.5,,,,118.75,166.33249999999998,,-251.25
2015-05-14,-389.75,-213.75,,,-65.0,329.5425,,,-625.0,,,,955.3299999999999,,,,,,26.833333333333332,,,437.5,,-54.53999999999999,,,,126.0,,,,,,-94.75,,-2318.75,,,,,,-215.25,,,-288.5,,,,137.5,76.8375,,-143.75
2015-05-15,-380.0,-212.5,,,-64.5,317.63500000000005,,,-886.25,,,,943.7924999999996,,,,,,20.5,,,558.75,,-38.047499999999985,,,,115.5,,,,,,-104.0,,-2320.0,,,,,,-200.5,,,-273.0,,,,136.25,119.75249999999998,,-151.25
2015-05-18,-373.5,-146.25,,,-60.0,327.79,,,-718.75,,,,954.3325,,,,,,-14.166666666666664,,,692.5,,-51.66999999999999,,,,128.0,,,,,,-92.25,,-2201.25,,,,,,-245.25,,,-312.75,,,,40.0,100.75499999999997,,-156.25
2015-05-19,-318.25,-130.0,,,-59.0,481.04,,,-401.25,,,,975.4875000000002,,,,,,2.333333333333332,,,760.0,,-28.662499999999994,,,,275.5,,,,,,-112.75,,-2411.25,,,,,,-224.25,,,-203.0,,,,130.0,232.5,,-148.75
2015-05-20,-292.5,-111.25,,,-54.5,576.6975,,,-327.5,,,,1021.4325000000008,,,,,,19.0,,,642.5,,35.50999999999999,,,,308.5,,,,,,-112.25,,-1963.75,,,,,,-115.75,,,-192.5,,,,277.5,251.6675,,-71.25
2015-05-21,-312.0,-166.25,,,-57.5,459.13,,,-623.75,,,,999.7150000000001,,,,,,1.5,,,288.75,,32.30249999999998,,,,259.0,,,,,,-137.0,,-1742.5,,,,,,-234.75,,,-242.5,,,,82.5,145.17,,-125.0
2015-05-22,-452.5,-135.0,,,-42.5,601.61,,,-798.75,,,,1084.5924999999993,,,,,,20.166666666666668,,,426.25,,25.095,,,,293.0,,,,,,-134.5,,-2047.5,,,,,,-267.5,,,-231.0,,,,117.5,176.1675,,-141.25
2015-05-25,-421.0,-27.5,,,-25.5,624.175,,,-382.5,,,,1088.4200000000005,,,,,,25.666666666666668,,,612.5,,45.88249999999999,,,,264.0,,,,,,-113.25,,-2003.75,,,,,,-223.75,,,-242.5,,,,208.75,173.165,,-28.75
2015-05-26,-415.0,-162.5,,,-14.75,616.0,,,-287.5,,,,1160.87,,,,,,38.166666666666664,,,740.0,,49.9675,,,,172.5,,,,,,-97.5,,-1996.25,,,,,,-219.5,,,-228.5,,,,248.75,198.33749999999998,,5.0
2015-05-27,-385.5,-132.5,,,10.0,636.0375,,,-646.25,,,,1153.5524999999998,,,,,,37.0,,,746.25,,18.962500000000006,,,,163.5,,,,,,-100.5,,-2208.75,,,,,,-219.5,,,-250.0,,,,298.75,223.17,,-26.25
2015-05-28,-378.0,-165.0,,,-11.5,575.7875,,,-552.5,,,,1119.98,,,,,,11.166666666666666,,,762.5,,-18.835000000000008,,,,172.0,,,,,,-95.75,,-2380.0,,,,,,-249.0,,,-302.5,,,,316.25,211.42,,-86.25
2015-05-29,-405.25,-172.5,,,-17.5,728.5925,,,-583.75,,,,1118.8249999999998,,,,,,9.166666666666666,,,773.75,,-39.962500000000006,,,,242.5,,,,,,-37.25,,-2380.0,,,,,,-267.5,,,-277.0,,,,298.75,200.17,,-201.25
2015-06-01,-405.25,-172.5,,,-17.5,728.5925,,,-583.75,,,,1118.8249999999998,,,,,,9.166666666666666,,,773.75,,-39.962500000000006,,,,242.5,,,,,,-37.25,,-3095.0,,,,,,-267.5,,,-277.0,,,,298.75,200.17,,-201.25
2015-06-02,-405.25,-172.5,,,-17.5,728.5925,,,-583.75,,,,1118.8249999999998,,,,,,9.166666666666666,,,773.75,,-39.962500000000006,,,,242.5,,,,,,-37.25,,-2692.5,,,,,,-267.5,,,-277.0,,,,298.75,200.17,,-201.25
2015-06-03,-433.0,-72.5,,,-31.25,573.0024999999999,,,-367.5,,,,925.2275000000004,,,,,,9.166666666666666,,,678.75,,66.72749999999999,,,,249.0,,,,,,-37.25,,-2262.5,,,,,,-214.75,,,-166.0,,,,121.25,245.0025,,53.75
2015-06-04,-328.75,-31.25,,,58.0,586.2524999999999,,,-693.75,,,,1034.0625000000005,,,,,,-9.333333333333332,,,638.75,,-63.63749999999999,,,,208.5,,,,,,-113.0,,-2633.75,,,,,,-341.75,,,-251.0,,,,132.5,207.165,,-145.0
2015-06-05,-253.5,2.5,,,54.0,611.1925,,,-610.0,,,,1052.8125,,,,,,-1.5,,,672.5,,-77.9875,,,,159.5,,,,,,-134.0,,-2528.75,,,,,,-288.25,,,-344.0,,,,222.5,158.08,,70.0
2015-06-08,-241.0,-63.75,,,44.5,631.5799999999999,,,-853.75,,,,1041.4500000000003,,,,,,-9.166666666666664,,,800.0,,-57.212500000000006,,,,192.5,,,,,,-122.25,,-2263.75,,,,,,-303.75,,,-312.0,,,,233.75,181.25,,6.25
2015-06-09,-354.75,-83.75,,,36.5,720.695,,,-768.75,,,,1008.2974999999997,,,,,,-27.333333333333336,,,841.25,,-75.19,,,,281.5,,,,,,-152.5,,-2466.25,,,,,,-280.5,,,-292.5,,,,225.0,196.75,,6.25
2015-06-10,-356.75,-100.0,,,43.0,596.33,,,-635.0,,,,992.6125000000002,,,,,,-51.5,,,570.0,,-83.22,,,,228.0,,,,,,-183.5,,-2611.25,,,,,,-325.0,,,-385.0,,,,193.75,194.0025,,-22.5
2015-06-11,-356.5,-58.75,,,39.5,806.6775,,,-97.5,,,,1022.8375000000005,,,,,,-57.66666666666667,,,483.75,,-83.78500000000001,,,,161.0,,,,,,-200.5,,-2267.5,,,,,,-325.5,,,-368.5,,,,195.0,156.5825,,32.5
2015-06-12,-279.0,-185.0,,,34.25,1045.4275,,,-230.0,,,,1005.7325000000001,,,,,,-44.83333333333333,,,672.5,,-35.47750000000002,,,,224.5,,,,,,-140.5,,-1868.75,,,,,,-255.0,,,-320.5,,,,281.25,213.16250000000002,,88.75
2015-06-15,-306.25,-121.25,,,41.0,1112.4,,,-52.5,,,,965.6199999999999,,,,,,-50.66666666666667,,,250.0,,-26.25249999999997,,,,170.5,,,,,,-117.25,,-1728.75,,,,,,-175.75,,,-323.5,,,,325.0,170.41250000000002,,63.75
2015-06-16,-363.25,-141.25,,,31.5,1094.7275,,,-232.5,,,,946.2699999999995,,,,,,-45.5,,,221.25,,-77.45250000000001,,,,194.5,,,,,,-79.75,,-2013.75,,,,,,-159.0,,,-368.5,,,,311.25,151.8325,,33.75
2015-06-17,-401.0,-123.75,,,15.25,1098.19,,,-347.5,,,,1029.9899999999998,,,,,,-15.833333333333336,,,355.0,,-106.6875,,,,227.0,,,,,,-67.25,,-2458.75,,,,,,-139.75,,,-333.0,,,,293.75,152.5825,,136.25
2015-06-18,-389.75,-101.25,,,23.25,1216.8825000000002,,,-327.5,,,,1021.0675000000006,,,,,,-26.5,,,308.75,,-88.75750000000002,,,,330.5,,,,,,-88.25,,-1748.75,,,,,,-143.0,,,-342.0,,,,225.0,255.5,,60.0
2015-06-19,-382.0,-103.75,,,23.5,1077.6525000000001,,,-335.0,,,,1024.9899999999998,,,,,,-37.66666666666667,,,266.25,,-120.11500000000002,,,,250.5,,,,,,-109.5,,-1830.0,,,,,,-104.0,,,-345.0,,,,187.5,178.745,,40.0
2015-06-23,-407.0,-137.5,,,8.25,1061.2125,,,-200.0,,,,1114.4550000000004,,,,,,-59.66666666666667,,,201.25,,-156.39,,,,245.5,,,,,,-124.5,,-2080.0,,,,,,-151.5,,,-377.0,,,,82.5,194.16500000000002,,142.5
2015-06-24,-365.0,-151.25,,,25.0,954.0425,,,-636.25,,,,1204.06,,,,,,-60.83333333333333,,,111.25,,-110.07000000000001,,,,157.0,,,,,,-178.75,,-2182.5,,,,,,-138.75,,,-377.0,,,,97.5,176.505,,-98.75
2015-06-25,-376.5,-208.75,,,24.25,798.7900000000001,,,-266.25,,,,1239.4275000000002,,,,,,-61.0,,,-7.5,,-115.035,,,,181.5,,,,,,-145.5,,-1613.75,,,,,,-137.5,,,-425.5,,,,90.0,160.2475,,-3.75
2015-06-26,-349.5,-168.75,,,36.75,797.87,,,-473.75,,,,1331.6950000000002,,,,,,-60.33333333333333,,,-95.0,,-112.65499999999999,,,,207.5,,,,,,-144.5,,-1613.75,,,,,,-159.5,,,-351.5,,,,43.75,218.24749999999997,,50.0
2015-06-29,-326.5,-72.5,,,64.5,598.795,,,-308.75,,,,1324.4249999999997,,,,,,-47.66666666666667,,,52.5,,-86.59500000000001,,,,252.5,,,,,,-106.5,,-1613.75,,,,,,-240.5,,,-329.0,,,,43.75,273.83,,216.25
2015-06-30,-326.5,-127.5,,,64.5,598.795,,,736.25,,,,1324.4249999999997,,,,,,-47.66666666666667,,,52.5,,-86.59500000000001,,,,252.5,,,,,,-106.5,,-1613.75,,,,,,-240.5,,,-329.0,,,,43.75,273.83,,322.5
2015-07-01,-346.5,-127.5,,,43.0,672.19,,,736.25,,,,1426.5800000000004,,,,,,-34.66666666666667,,,21.25,,-132.87333333333333,,,,148.5,,,,,,-43.75,,-361.25,,,,,,-136.5,,,-333.0,,,,-32.5,125.08749999999999,,322.5
2015-07-02,-307.5,-85.0,,,43.25,741.9625,,,7.5,,,,1477.1949999999997,,,,,,-33.0,,,83.75,,-56.385000000000005,,,,121.5,,,,,,-73.0,,-897.5,,,,,,-46.0,,,-287.5,,,,91.25,118.83749999999998,,-70.0
2015-07-03,-282.25,-92.5,,,23.75,725.0925,,,222.5,,,,1545.92,,,,,,-30.66666666666667,,,112.5,,-60.105000000000004,,,,129.0,,,,,,-76.5,,-636.25,,,,,,-28.0,,,-300.0,,,,82.5,104.005,,50.0
2015-07-06,-246.25,-30.0,,,23.25,948.86,,,1276.25,,,,1626.3200000000002,,,,,,10.666666666666664,,,340.0,,-25.86999999999999,,,,222.0,,,,,,-26.75,,-553.75,,,,,,-33.5,,,-283.0,,,,222.5,169.17,,307.5
2015-07-07,-182.75,-105.0,,,31.75,887.0375,,,1117.5,,,,1694.6600000000008,,,,,,5.166666666666671,,,335.0,,-12.552500000000009,,,,291.0,,,,,,23.25,,-363.75,,,,,,-91.75,,,-403.5,,,,325.0,247.5025,,235.0
2015-07-08,-33.0,-8.75,,,56.75,1349.8625000000002,,,1401.25,,,,1687.7124999999996,,,,,,32.66666666666667,,,763.75,,88.48000000000002,,,,240.0,,,,,,74.5,,-551.25,,,,,,-92.5,,,-468.0,,,,497.5,354.66249999999997,,512.5
2015-07-09,-239.5,-286.25,,,64.0,594.675,,,733.75,,,,1620.9650000000001,,,,,,-19.16666666666667,,,126.25,,-0.03999999999999204,,,,183.0,,,,,,-42.25,,-772.5,,,,,,37.75,,,-372.5,,,,195.0,151.415,,150.0
2015-07-10,-358.75,-157.5,,,59.0,505.17999999999995,,,966.25,,,,1663.9975000000004,,,,,,18.333333333333336,,,76.25,,13.07250000000002,,,,189.0,,,,,,-25.0,,-411.25,,,,,,32.25,,,-333.5,,,,210.0,212.91250000000002,,220.0
2015-07-13,-314.25,-142.5,,,61.25,755.8149999999999,,,687.5,,,,1664.3250000000003,,,,,,7.0,,,191.25,,47.7475,,,,208.5,,,,,,-25.25,,-802.5,,,,,,38.5,,,-166.5,,,,265.0,225.08,,96.25
2015-07-14,-337.75,-131.25,,,72.5,950.8075,,,417.5,,,,1688.1599999999999,,,,,,-9.333333333333329,,,240.0,,37.19749999999999,,,,51.5,,,,,,-42.75,,-126.25,,,,,,-18.75,,,-215.0,,,,231.25,158.2525,,123.75
2015-07-15,-322.0,-115.0,,,64.25,1027.5575,,,757.5,,,,1707.3975,,,,,,-13.833333333333329,,,135.0,,31.389999999999986,,,,76.0,,,,,,-25.0,,-250.0,,,,,,-20.0,,,-272.0,,,,192.5,185.58749999999998,,145.0
2015-07-16,-299.75,-241.25,,,21.0,1118.21,,,297.5,,,,1673.7475000000004,,,,,,-10.833333333333329,,,250.0,,53.93000000000002,,,,88.0,,,,,,-45.75,,-227.5,,,,,,76.75,,,-219.5,,,,141.25,202.42000000000002,,12.5
2015-07-17,-289.25,-121.25,,,-12.0,1126.2875,,,227.5,,,,1680.0225,,,,,,-18.33333333333333,,,108.75,,107.98250000000002,,,,144.0,,,,,,-70.0,,-903.75,,,,,,-28.75,,,-184.0,,,,160.0,255.50500000000002,,36.25
2015-07-20,-225.75,-121.25,,,23.25,971.4475,,,367.5,,,,1752.6399999999999,,,,,,-47.5,,,-93.75,,113.82499999999999,,,,72.0,,,,,,-131.75,,-820.0,,,,,,38.5,,,-211.5,,,,130.0,157.755,,-12.5
2015-07-21,-201.75,-127.5,,,20.0,1035.6925,,,475.0,,,,1739.9575,,,,,,-42.33333333333333,,,-176.25,,93.91999999999999,,,,14.5,,,,,,-56.25,,-723.75,,,,,,-2.0,,,-212.0,,,,97.5,108.08749999999999,,72.5
2015-07-22,-214.25,-136.25,,,11.0,1057.4074999999998,,,1092.5,,,,1799.0950000000003,,,,,,-35.0,,,-238.75,,41.4375,,,,20.5,,,,,,-0.75,,-530.0,,,,,,9.0,,,-174.0,,,,111.25,104.75249999999998,,262.5
2015-07-23,-239.25,-240.0,,,-13.75,1034.9,,,291.25,,,,1820.1874999999995,,,,,,-30.83333333333333,,,-152.5,,12.92749999999998,,,,21.0,,,,,,-21.0,,-667.5,,,,,,38.75,,,-220.0,,,,91.25,109.58499999999998,,25.0
2015-07-24,-291.75,-127.5,,,9.5,1042.7275,,,917.5,,,,1873.0574999999997,,,,,,-30.0,,,121.25,,33.672500000000014,,,,59.0,,,,,,-10.5,,-428.75,,,,,,11.0,,,-143.0,,,,162.5,137.66999999999996,,217.5
2015-07-27,-266.75,-107.5,,,5.0,1183.4575,,,828.75,,,,1888.8074999999994,,,,,,-36.16666666666667,,,437.5,,60.56,,,,106.5,,,,,,9.5,,-337.5,,,,,,25.0,,,-88.5,,,,186.25,167.92000000000002,,177.5
2015-07-28,-258.75,-135.0,,,-26.5,1017.2075,,,611.25,,,,1911.8549999999996,,,,,,-61.5,,,422.5,,53.4675,,,,20.0,,,,,,43.0,,-706.25,,,,,,27.0,,,-166.5,,,,132.5,141.6675,,181.25
2015-07-29,-314.25,-70.0,,,-22.0,1081.6125,,,787.5,,,,1882.7274999999997,,,,,,-79.0,,,303.75,,54.11499999999998,,,,3.5,,,,,,49.25,,-706.25,,,,,,-0.25,,,-183.5,,,,88.75,116.00499999999998,,137.5
2015-07-30,-314.25,-165.0,,,-22.0,1081.6125,,,436.25,,,,1882.7274999999997,,,,,,-79.0,,,303.75,,54.11499999999998,,,,3.5,,,,,,49.25,,-706.25,,,,,,-0.25,,,-183.5,,,,88.75,116.00499999999998,,197.5
2015-07-31,-314.25,-146.25,,,-22.0,1081.6125,,,446.25,,,,1882.7274999999997,,,,,,-79.0,,,303.75,,54.11499999999998,,,,3.5,,,,,,49.25,,-706.25,,,,,,-0.25,,,-183.5,,,,88.75,116.00499999999998,,101.25
2015-08-03,-305.5,-83.75,,,-23.25,1225.73,,,561.25,,,,2008.7375,,,,,,-65.83333333333334,,,337.5,,32.465,,,,162.0,316.25,,,,,130.75,,-70.0,,,,,,20.75,,,-159.0,,,,43.75,152.16750000000002,,346.25
2015-08-04,-138.75,-285.0,,,-35.75,1357.33,,,-512.5,,,,1980.2125000000003,,,,,,0.6666666666666643,,,321.25,,-25.55000000000001,,,,128.0,108.75,,,,,125.75,,-782.5,,,,,,-0.75,,,-222.5,,,,30.0,95.58249999999998,,27.5
2015-08-05,-147.25,-273.75,,,-17.0,1529.31,,,-182.5,,,,2042.6000000000004,,,,,,1.3333333333333357,,,-72.5,,-2.092500000000001,,,,24.5,176.25,,,,,123.5,,-303.75,,,,,,-25.25,,,-275.5,,,,-45.0,57.0,,137.5
2015-08-06,-187.0,-95.0,,,-53.5,1918.87,,,268.75,,,,2065.2724999999996,,,,,,-4.166666666666671,,,43.75,,-65.785,,,,142.0,215.0,,,,,112.5,,-125.0,,,,,,-60.25,,,-344.0,,,,-30.0,104.41499999999999,,333.75
2015-08-07,-214.25,-96.25,,,-73.5,1644.8474999999999,,,-182.5,,,,1879.5733333333333,,,,,,41.0,,,-312.5,,-151.8225,,,,74.0,323.75,,,,,111.0,,66.25,,,,,,-94.5,,,-248.0,,,,-63.75,127.9175,,340.0
2015-08-10,-335.0,-126.25,,,249.0,880.305,,,6.25,,,,1879.5733333333333,,,,,,99.66666666666667,,,-112.5,,-290.7075,,,,71.0,306.25,,,,,125.5,,-533.75,,,,,,-230.5,,,-326.0,,,,226.25,160.83249999999998,,310.0
2015-08-11,-331.75,-157.5,,,254.0,836.15,,,43.75,,,,1456.15,,,,,,97.33333333333333,,,-295.0,,-292.5625,,,,-37.0,218.75,,,,,131.75,,-506.25,,,,,,-309.5,,,-219.5,,,,153.75,129.42,,368.75
2015-08-12,-330.25,-271.25,,,255.25,870.39,,,-678.75,,,,1446.87,,,,,,53.5,,,-93.75,,-304.315,,,,-62.5,177.5,,,,,159.75,,-1127.5,,,,,,-329.25,,,-189.5,,,,132.5,80.42,,222.5
2015-08-13,-259.25,-176.25,,,246.5,693.025,,,-273.75,,,,1365.605,,,,,,68.66666666666667,,,-196.25,,-270.9575,,,,-45.0,105.0,,,,,134.5,,-1265.0,,,,,,-475.0,,,-283.5,,,,40.0,107.0025,,168.75
2015-08-14,-299.5,-176.25,,,245.0,734.08,,,-97.5,,,,1398.9250000000002,,,,,,59.166666666666664,,,-131.25,,-280.89000000000004,,,,26.0,281.25,,,,,151.75,,-898.75,,,,,,-462.75,,,-203.0,,,,52.5,174.255,,300.0
2015-08-17,-297.25,-192.5,,,228.25,665.3875,,,-378.75,,,,1505.2200000000003,,,,,,65.33333333333333,,,218.75,,-261.52250000000004,,,,21.5,53.75,,,,,160.0,,-903.75,,,,,,-485.0,,,-166.0,,,,176.25,115.50249999999998,,162.5
2015-08-18,-230.0,-81.25,,,225.75,672.675,,,160.0,,,,1544.7799999999997,,,,,,72.66666666666667,,,271.25,,-224.625,,,,79.0,297.5,,,,,153.0,,-812.5,,,,,,-439.5,,,-207.5,,,,166.25,202.42,,280.0
2015-08-19,-244.5,-182.5,,,223.0,558.425,,,-353.75,,,,1498.145,,,,,,71.83333333333333,,,307.5,,-208.9375,,,,90.5,140.0,,,,,153.0,,-1035.0,,,,,,-481.75,,,-246.5,,,,152.5,177.2525,,110.0
2015-08-20,-195.75,-187.5,,,245.0,631.0600000000001,,,-175.0,,,,1512.6950000000002,,,,,,62.5,,,313.75,,-216.10249999999996,,,,204.5,132.5,,,,,179.75,,-741.25,,,,,,-447.0,,,-232.75,,,,151.25,210.92,,151.25
2015-08-21,-197.75,-146.25,,,256.5,767.46,,,-8.75,,,,1540.0499999999997,,,,,,64.66666666666667,,,451.25,,-209.73249999999996,,,,252.0,350.0,,,,,185.0,,-583.75,,,,,,-441.75,,,-234.5,,,,253.75,198.83749999999998,,261.25
2015-08-24,-101.0,-78.75,,,257.25,849.4975000000001,,,-162.5,,,,1675.87,,,,,,98.66666666666667,,,705.0,,-192.5175,,,,115.0,373.75,,,,,221.5,,-21.25,,,,,,-285.25,,,-221.0,,,,356.25,328.0875,,448.75
2015-08-25,-65.5,-130.0,,,228.75,883.555,,,-43.75,,,,1749.47,,,,,,101.5,,,445.0,,-243.15499999999997,,,,218.5,338.75,,,,,216.0,,-767.5,,,,,,-319.0,,,-250.5,,,,365.0,471.755,,463.75
2015-08-26,-95.5,-155.0,,,212.25,922.81,,,423.75,,,,1812.9550000000004,,,,,,97.33333333333333,,,472.5,,-255.18,,,,185.0,317.5,,,,,173.75,,-273.33333333333337,,,,,,-338.0,,,-266.0,,,,315.0,343.67,,326.25
2015-08-27,-80.5,-171.25,,,225.25,837.0799999999999,,,-83.75,,,,1733.1000000000004,,,,,,50.166666666666664,,,281.25,,-288.82,,,,12.5,173.75,,,,,153.25,,-701.25,,,,,,-306.5,,,-111.0,,,,208.75,274.7525,,258.75
2015-08-28,-21.75,-171.25,,,225.75,848.56,,,-83.75,,,,1740.8,,,,,,31.833333333333336,,,157.5,,-276.665,,,,-11.0,173.75,,,,,141.75,,-701.25,,,,,,-404.75,,,-57.5,,,,245.0,272.3325,,258.75
2015-08-31,-35.75,-171.25,,,288.0,873.7325,,,-83.75,,,,1682.6,,,,,,45.333333333333336,,,460.0,,-253.4425,,,,14.0,173.75,,,,,141.75,,-701.25,,,,,,-356.75,,,-220.5,,,,282.5,280.5825,,258.75
2015-09-01,-35.75,-171.25,,,288.0,873.7325,,,-83.75,,,,1682.6,,,,,,45.333333333333336,,,460.0,,-253.4425,,,,14.0,173.75,,,,,141.75,,-701.25,,,,,,-356.75,,,-220.5,,,,282.5,280.5825,,258.75
2015-09-02,-49.75,-171.25,,,258.5,691.9625,,,-306.25,,,,1682.6,,,,,,40.333333333333336,,,441.6666666666667,,-261.9,,,,80.0,18.75,,,,,92.75,,-701.25,,,,,,-372.25,,,-203.0,,,,307.5,296.7525,,-91.25
