,ADAUSDT,BNBUSDT,BTCUSDT,BTTUSDT,DASHUSDT,DOGEUSDT,EOSUSDT,ETCUSDT,ETHUSDT,LINKUSDT,LTCUSDT,NEOUSDT,QTUMUSDT,TRXUSDT,XLMUSDT,XMRUSDT,XRPUSDT,ZECUSDT
170,0.09325,22.4594,10302.81,0.0003391,76.33,,2.817,5.1021,348.8,12.5639,48.58,18.22,2.408,0.03219,0.0781,83.02,0.24082,62.21
171,0.09324,22.3784,10268.67,0.0003376,76.0,,2.8025,5.1022,346.0,12.3758,48.42,18.026,2.386,0.03214,0.07795,82.56,0.24038,62.28
172,0.09348,22.2805,10227.33,0.000334,76.32,,2.7888,5.1288,344.64,12.1262,48.19,17.944,2.377,0.03206,0.07778,82.85,0.24007,62.14
173,0.09601,22.6364,10305.21,0.0003433,76.45,,2.8288,5.1892,349.55,12.3091,48.85,18.355,2.455,0.03461,0.07916,83.82,0.24127,62.97
174,0.0952,22.5888,10264.5,0.00035,76.09,,2.8053,5.1395,346.74,12.3419,48.54,18.344,2.476,0.03452,0.07858,83.25,0.23982,62.12
175,0.09343,22.1876,10172.79,0.0003426,75.11,,2.7999,5.0964,343.9,12.1364,48.25,17.957,2.415,0.0337,0.07765,82.15,0.2383,61.25
176,0.09162,21.7942,10014.77,0.0003333,73.78,,2.746,5.0376,336.59,11.764,47.21,17.516,2.347,0.03263,0.07661,80.5,0.23471,60.05
177,0.09205,22.0138,10045.88,0.0003339,74.28,,2.7476,5.0614,338.34,11.8638,47.44,17.536,2.372,0.03311,0.07728,80.42,0.23568,60.07
178,0.09038,21.4936,9982.99,0.0003306,72.92,,2.7135,4.9709,333.77,11.4939,47.12,17.034,2.319,0.03228,0.07641,78.93,0.23335,59.5
179,0.09077,21.9231,10007.26,0.0003348,73.65,,2.7346,4.9842,337.16,11.6385,47.46,17.065,2.334,0.03306,0.0774,80.33,0.23474,59.85
180,0.08961,21.9804,9990.15,0.0003331,72.42,,2.7257,4.9935,335.15,11.5317,47.04,16.853,2.31,0.03293,0.07629,80.26,0.23357,59.44
181,0.09173,22.8676,10099.76,0.0003419,73.69,,2.7664,5.0689,341.77,11.9031,47.61,17.278,2.348,0.03385,0.07798,81.72,0.237,60.52
182,0.09133,23.1856,10098.58,0.0003426,73.31,,2.7603,5.0548,341.27,11.8208,47.46,17.232,2.344,0.03415,0.07773,81.75,0.23713,60.08
183,0.09164,23.2066,10151.0,0.0003461,73.61,,2.765,5.0975,343.99,11.9731,47.94,17.246,2.362,0.03532,0.07797,81.13,0.23831,59.39
184,0.09186,23.0962,10159.19,0.0003426,73.74,,2.7654,5.0853,344.95,11.9569,47.74,17.175,2.369,0.03485,0.078,81.3,0.23912,59.49
185,0.09018,22.5199,9980.87,0.0003397,71.8,,2.7089,4.9753,334.66,11.588,46.79,16.742,2.319,0.03396,0.07611,79.66,0.2344,57.72
186,0.08958,22.3192,9991.21,0.0003416,71.65,,2.7034,4.9837,334.42,11.5318,46.73,16.8,2.313,0.034,0.07579,80.77,0.23399,57.74
187,0.09006,22.4538,10014.38,0.0003425,72.19,,2.7171,5.0233,335.86,11.539,46.94,16.908,2.331,0.03446,0.07618,81.56,0.23469,58.34
188,0.09091,22.6949,10027.47,0.0003404,72.5,,2.7501,5.0711,338.46,11.6407,47.36,17.048,2.342,0.03456,0.07708,82.87,0.23678,58.98
189,0.09127,22.8163,10106.5,0.0003397,75.92,,2.7431,5.0946,336.23,11.6576,47.4,17.091,2.357,0.03414,0.07736,84.23,0.23637,59.11
190,0.09101,23.2837,10126.65,0.0003416,74.74,,2.7622,5.0882,337.39,11.746,47.47,17.122,2.359,0.03518,0.07745,84.19,0.23657,58.69
191,0.09073,23.6306,10116.75,0.000339,74.89,,2.7515,5.0794,338.62,11.8418,47.41,17.016,2.341,0.03555,0.07679,83.79,0.23581,58.6
192,0.09121,23.4002,10119.14,0.0003385,75.23,,2.7466,5.0633,339.63,11.826,47.41,16.977,2.355,0.0355,0.07713,83.78,0.23574,58.69
193,0.08945,22.6512,9994.53,0.0003361,74.31,,2.7086,4.9784,333.0,11.5306,46.69,16.669,2.288,0.03452,0.07572,82.34,0.23336,57.4
194,0.09017,22.9686,10026.68,0.0003339,74.81,,2.7105,5.0074,333.95,11.5313,46.92,16.836,2.311,0.03449,0.07609,82.88,0.2347,58.07
195,0.09069,23.1448,10071.7,0.0003356,75.93,,2.7251,5.0392,335.2,11.6753,47.34,16.895,2.327,0.03472,0.07674,83.23,0.23643,58.89
196,0.09063,23.4236,10088.96,0.0003379,76.01,,2.7283,5.04,336.77,11.7365,47.34,16.983,2.344,0.03503,0.07695,83.3,0.23743,58.78
197,0.09068,23.5604,10095.75,0.0003368,75.59,,2.7277,5.0345,337.24,11.7561,47.26,16.899,2.338,0.03477,0.07685,83.12,0.2379,58.47
198,0.09167,23.9291,10190.0,0.0003426,77.0,,2.7613,5.0757,342.4,12.1277,47.74,17.298,2.384,0.0354,0.07741,84.24,0.2393,59.51
199,0.0915,23.6981,10156.44,0.0003416,76.35,,2.7432,5.0776,340.78,11.9834,47.46,17.263,2.367,0.035,0.07728,83.81,0.23784,59.47
200,0.09289,23.5601,10198.96,0.000342,76.77,,2.7715,5.0753,346.47,12.1367,47.89,17.427,2.406,0.03533,0.07785,83.92,0.23903,60.04
201,0.09241,23.4961,10171.92,0.0003393,76.37,,2.7541,5.0388,345.41,12.3597,47.66,17.344,2.397,0.03469,0.07786,83.55,0.23834,59.83
202,0.09262,23.6386,10221.37,0.000341,76.58,,2.7663,5.0687,347.56,12.2863,47.82,17.457,2.394,0.03452,0.07808,84.21,0.23978,60.69
203,0.09237,23.4164,10190.6,0.0003425,76.34,,2.7545,5.0558,346.71,12.2287,47.66,17.351,2.386,0.03403,0.07781,84.18,0.239,60.53
204,0.09247,23.3933,10213.62,0.0003445,76.26,,2.7712,5.0617,347.18,12.2468,47.69,17.52,2.386,0.03405,0.078,84.14,0.23871,60.33
205,0.09349,23.3677,10234.21,0.0003449,76.98,,2.7868,5.0759,350.91,12.3813,48.08,17.605,2.406,0.03407,0.07853,84.38,0.23954,60.78
206,0.09399,23.5698,10246.11,0.0003489,77.09,,2.7892,5.087,352.46,12.4676,47.95,17.814,2.442,0.03463,0.0787,84.19,0.24111,61.13
207,0.09393,24.1881,10239.64,0.0003449,76.96,,2.791,5.0912,351.64,12.4777,48.41,17.772,2.498,0.03413,0.07887,84.06,0.24015,60.65
208,0.09506,23.9058,10268.72,0.0003472,76.71,,2.7938,5.0934,351.63,12.4841,48.45,17.721,2.472,0.03449,0.07917,84.63,0.24109,60.68
209,0.09494,24.0448,10326.38,0.0003486,76.83,,2.802,5.128,358.09,12.5972,48.77,17.849,2.486,0.03447,0.0793,85.73,0.24247,61.13
210,0.09447,23.9729,10276.77,0.0003467,76.11,,2.7883,5.1173,355.97,12.52,48.41,17.641,2.467,0.03432,0.0793,85.02,0.24076,60.52
211,0.09448,24.0143,10251.85,0.0003463,75.94,,2.7741,5.0899,353.18,12.4256,48.13,17.514,2.495,0.03406,0.07862,85.31,0.24023,60.47
212,0.09378,24.2462,10235.99,0.0003489,75.65,,2.766,5.0586,353.52,12.3474,47.96,17.341,2.47,0.03391,0.0782,85.02,0.24006,60.16
213,0.09421,24.412,10275.99,0.00035,76.09,,2.7763,5.0891,356.33,12.5127,48.2,17.562,2.48,0.03414,0.07871,85.06,0.24026,61.05
214,0.09331,24.4716,10219.2,0.0003514,75.5,,2.7514,5.0505,350.85,12.3444,47.82,17.282,2.439,0.03397,0.07832,84.26,0.23901,59.92
215,0.09493,24.7502,10272.89,0.0003499,76.66,,2.7779,5.084,356.07,12.4736,48.65,17.621,2.491,0.03432,0.07964,85.2,0.24125,60.68
216,0.09585,24.5607,10380.42,0.0003496,77.33,,2.8159,5.1477,367.1,12.7169,49.19,17.824,2.53,0.0348,0.07989,85.7,0.24527,61.69
217,0.09602,24.5616,10363.36,0.0003508,77.23,,2.8142,5.1293,367.07,13.0374,49.0,17.818,2.526,0.03442,0.07979,85.6,0.24517,60.99
218,0.09588,24.3269,10371.23,0.0003534,77.01,,2.7995,5.1221,370.21,12.8999,49.1,17.948,2.543,0.03447,0.07984,85.46,0.24565,60.95
219,0.09628,24.362,10380.1,0.0003518,77.3,,2.8045,5.1304,372.86,12.9938,49.14,17.973,2.517,0.03398,0.07968,85.52,0.24609,60.9
220,0.09683,24.2635,10374.58,0.0003496,76.91,,2.7973,5.1305,370.86,12.9679,48.77,17.848,2.508,0.03396,0.08023,85.23,0.24655,60.95
221,0.0957,24.1655,10327.73,0.0003483,75.82,,2.7742,5.1017,368.07,12.7676,48.56,17.644,2.482,0.03383,0.07977,84.67,0.24521,60.32
222,0.09499,24.2554,10275.29,0.0003448,75.52,,2.7621,5.0874,363.83,12.66,48.39,17.502,2.465,0.03378,0.07921,84.25,0.24458,60.04
223,0.09485,24.4999,10265.46,0.0003479,75.69,,2.7609,5.0805,363.91,12.6494,48.29,17.473,2.464,0.03353,0.07925,84.55,0.24305,60.4
224,0.09576,24.8163,10276.88,0.0003472,76.0,,2.7675,5.0955,364.39,12.6157,48.48,17.451,2.463,0.03327,0.07948,85.12,0.2436,60.86
225,0.09538,24.8195,10268.09,0.0003485,75.66,,2.7439,5.1138,363.8,12.6213,48.22,17.467,2.457,0.03315,0.0792,84.79,0.24299,60.55
226,0.09621,25.0772,10292.62,0.000347,76.2,,2.7633,5.1426,365.41,12.7852,48.5,17.67,2.482,0.03335,0.08071,84.89,0.24414,61.14
227,0.09663,25.1581,10362.04,0.0003546,76.65,,2.7807,5.1858,372.58,13.0235,48.9,17.918,2.513,0.03424,0.08107,85.62,0.24624,61.76
228,0.09748,25.4299,10437.94,0.0003576,77.58,,2.8,5.1879,376.18,13.0832,49.17,18.1,2.54,0.03423,0.08205,86.09,0.24777,62.31
229,0.09764,24.9276,10365.04,0.0003568,76.24,,2.7661,5.1218,367.43,12.7488,48.54,17.93,2.508,0.0333,0.08163,85.12,0.24501,61.03
230,0.0986,25.1213,10414.16,0.0003611,76.88,,2.7843,5.1412,370.91,12.9023,48.85,18.04,2.6,0.03353,0.08158,85.49,0.24565,61.59
231,0.09754,24.6613,10335.13,0.0003598,76.31,,2.7676,5.116,366.61,12.679,48.47,17.903,2.564,0.03315,0.08102,84.72,0.24474,60.96
232,0.09868,25.009,10346.83,0.0003616,76.94,,2.7774,5.1443,367.88,12.7251,48.51,18.082,2.585,0.03335,0.08135,84.78,0.24479,61.58
233,0.09757,24.4243,10282.61,0.0003564,75.86,,2.7555,5.1233,363.9,12.4947,48.3,17.839,2.552,0.03315,0.08038,84.45,0.24228,61.38
234,0.09784,24.4417,10270.01,0.0003544,75.85,,2.7577,5.1352,363.21,12.3461,48.3,17.753,2.556,0.03263,0.08039,84.76,0.24174,61.63
235,0.09761,24.4302,10295.34,0.0003539,76.13,,2.7648,5.1567,365.56,12.4608,48.39,17.935,2.59,0.03295,0.0805,85.33,0.24208,62.21
236,0.09793,24.6365,10341.74,0.0003555,76.66,,2.7743,5.1805,367.2,12.61,48.67,18.2,2.625,0.0331,0.08108,85.51,0.24297,62.4
237,0.0971,24.4395,10343.38,0.0003542,76.84,,2.7752,5.1742,368.99,12.5702,48.76,18.352,2.607,0.03316,0.08088,85.74,0.24351,62.17
238,0.09709,24.5489,10336.87,0.0003554,77.01,,2.7767,5.1856,367.93,12.4957,48.67,18.462,2.622,0.03299,0.08117,85.61,0.24302,62.07
239,0.09664,24.1983,10339.13,0.0003583,76.62,,2.7804,5.1686,369.13,12.5002,48.57,18.665,2.63,0.03336,0.08107,85.19,0.24314,61.69
240,0.09592,23.6999,10305.39,0.0003527,75.95,,2.7662,5.1233,365.53,12.3012,48.28,19.032,2.64,0.03315,0.08077,84.6,0.24177,60.23
241,0.09547,23.4158,10258.81,0.0003511,75.7,,2.761,5.109,362.92,12.2882,48.12,18.593,2.569,0.03216,0.08019,84.03,0.24005,59.59
242,0.09442,23.1324,10220.76,0.0003461,74.84,,2.7264,5.0932,357.05,12.051,47.57,18.21,2.521,0.03164,0.07929,83.25,0.23825,58.77
243,0.09475,23.3155,10223.57,0.0003468,75.43,,2.7343,5.1013,357.51,12.1838,47.74,18.485,2.534,0.03199,0.07989,83.74,0.23901,59.28
244,0.09551,23.6225,10284.47,0.0003468,76.07,,2.7509,5.1185,361.95,12.3388,48.06,18.823,2.572,0.03236,0.08027,84.03,0.24001,60.08
245,0.09561,23.758,10259.81,0.0003523,75.74,,2.7482,5.1183,362.39,12.2978,48.07,18.858,2.588,0.03245,0.08034,83.66,0.24091,60.11
246,0.09541,23.7781,10260.75,0.0003541,75.89,,2.7571,5.125,362.3,12.3118,48.1,19.001,2.572,0.03243,0.08054,83.19,0.24053,60.65
247,0.09523,23.7294,10293.61,0.0003527,75.95,,2.7863,5.1488,364.78,12.3256,48.34,19.181,2.616,0.03271,0.08115,83.6,0.2408,61.06
248,0.0953,23.6946,10319.05,0.0003569,76.56,,2.8086,5.1599,367.74,12.3663,48.7,19.222,2.627,0.03277,0.08148,83.98,0.24225,61.32
249,0.09485,23.6258,10285.47,0.000355,76.02,,2.7886,5.1535,365.01,12.3256,48.34,19.018,2.6,0.03266,0.08108,84.01,0.24132,61.21
250,0.09363,23.34,10252.6,0.000353,75.34,,2.7739,5.1336,362.31,12.2561,48.23,18.869,2.573,0.03273,0.08077,83.75,0.2405,60.95
251,0.09426,23.6988,10289.42,0.0003572,75.84,,2.7919,5.1432,365.24,12.3659,48.48,19.216,2.595,0.0336,0.0814,84.37,0.24121,61.69
252,0.09454,24.295,10262.41,0.0003581,75.79,,2.7857,5.123,364.93,12.4118,48.41,19.421,2.592,0.03363,0.08143,84.29,0.2409,61.45
253,0.09534,24.45,10289.46,0.0003606,76.25,,2.7925,5.1396,366.57,12.5466,48.65,19.809,2.628,0.03323,0.08167,84.17,0.24112,62.21
254,0.09566,24.2628,10318.76,0.0003568,76.4,,2.795,5.1434,369.94,12.5608,48.55,20.02,2.709,0.03363,0.08161,84.3,0.2413,62.22
255,0.0958,24.4376,10306.36,0.0003666,75.94,,2.7867,5.1717,367.37,12.5325,48.45,19.846,2.686,0.03379,0.08207,83.81,0.24123,61.87
256,0.09551,24.5888,10296.9,0.0003676,76.06,,2.7823,5.1771,366.76,12.418,48.4,19.862,2.758,0.03379,0.0818,83.43,0.24172,62.21
257,0.09655,24.8438,10313.15,0.0003687,76.37,,2.7875,5.19,368.07,12.4346,48.46,20.256,2.777,0.03408,0.08296,83.76,0.24227,62.21
258,0.09657,24.7874,10323.2,0.0003646,76.42,,2.7892,5.1921,368.84,12.4276,48.62,20.321,2.761,0.03388,0.08315,83.81,0.24289,62.4
259,0.09629,25.1725,10322.55,0.0003636,76.23,,2.776,5.1761,368.36,12.3299,48.9,20.285,2.752,0.0338,0.08373,83.78,0.24273,62.51
260,0.09647,25.1632,10343.26,0.0003634,76.66,,2.7863,5.2051,369.99,12.4169,49.07,20.314,2.785,0.03387,0.084,83.89,0.24352,63.84
261,0.09683,25.5679,10359.52,0.0003605,76.92,,2.7812,5.2038,373.28,12.4706,48.97,20.401,2.809,0.03361,0.08382,83.86,0.2431,63.05
262,0.09701,25.399,10387.89,0.0003594,77.09,,2.7846,5.2164,373.63,12.4406,48.96,20.319,2.816,0.0335,0.08374,83.95,0.24252,63.32
263,0.09605,25.8379,10347.31,0.0003602,76.38,,2.7714,5.173,371.16,12.2891,48.73,19.896,2.767,0.03289,0.08364,83.63,0.24158,62.64
264,0.09661,26.1706,10370.71,0.0003581,76.66,,2.7807,5.1763,372.58,12.2086,48.89,20.057,2.771,0.03299,0.08443,83.73,0.24234,64.05
265,0.09794,26.4192,10342.98,0.0003592,76.22,,2.7748,5.1745,369.34,12.2274,48.85,20.07,2.757,0.03297,0.08435,83.47,0.24181,63.41
266,0.09774,26.5972,10342.33,0.0003646,76.52,,2.7908,5.1732,369.26,12.2546,48.84,19.909,2.807,0.03292,0.08407,83.52,0.24247,63.58
267,0.09702,26.2602,10358.95,0.0003631,76.43,,2.7944,5.1917,370.87,12.3259,48.93,19.975,2.846,0.03298,0.08423,83.66,0.24287,63.43
268,0.09669,26.4295,10358.61,0.0003662,76.53,,2.7879,5.1963,370.94,12.412,48.92,20.296,2.861,0.0329,0.08442,83.54,0.24298,63.49
269,0.09635,26.2293,10331.09,0.0003661,76.34,,2.774,5.1845,366.85,12.302,48.64,20.357,2.874,0.03264,0.08374,83.18,0.24183,63.19
270,0.09653,26.6568,10343.98,0.0003635,76.46,,2.7888,5.2053,368.41,12.38,48.83,20.557,2.885,0.03295,0.08394,83.4,0.2429,63.0
271,0.09622,26.7984,10333.19,0.0003554,76.22,,2.7722,5.1809,367.57,12.3516,48.67,20.336,2.83,0.03261,0.08371,83.09,0.24164,62.37
272,0.09631,27.56,10354.29,0.0003598,76.7,,2.7812,5.1907,369.9,12.4456,48.91,20.88,2.877,0.03275,0.0845,83.29,0.24246,63.31
273,0.09557,27.3421,10340.49,0.0003566,76.84,,2.7773,5.1841,368.86,12.3834,48.82,20.693,2.857,0.03229,0.08373,83.24,0.24199,63.39
274,0.09596,27.6406,10341.59,0.0003569,76.71,,2.779,5.1851,370.82,12.5529,48.8,21.198,2.832,0.03244,0.08398,83.43,0.24233,63.63
275,0.0951,26.9149,10319.74,0.0003574,76.32,,2.7734,5.1723,368.52,12.3248,48.68,20.844,2.803,0.03242,0.0833,83.49,0.24156,63.37
276,0.09486,26.9964,10294.01,0.0003559,76.35,,2.7613,5.1497,368.08,12.2885,48.55,20.742,2.773,0.03219,0.08275,83.77,0.24069,63.16
277,0.09571,27.5969,10347.78,0.0003586,76.76,,2.7728,5.1753,372.55,12.3503,48.92,21.012,2.806,0.03252,0.08329,84.85,0.24223,63.89
278,0.09624,27.5058,10359.99,0.0003612,79.28,,2.7849,5.1761,373.2,12.3938,48.82,21.184,2.827,0.03256,0.08342,85.78,0.24233,64.86
279,0.09645,27.2571,10371.39,0.0003617,78.73,,2.7783,5.1679,372.88,12.4712,48.92,21.201,2.806,0.03236,0.08323,85.81,0.24273,65.91
280,0.0965,27.2498,10377.15,0.0003581,79.23,,2.783,5.1814,373.99,12.4585,49.02,21.19,2.775,0.03223,0.0829,85.85,0.24353,65.97
281,0.09747,27.6149,10451.99,0.0003583,79.85,,2.8093,5.2404,382.98,12.6356,50.69,21.207,2.78,0.03263,0.08371,86.6,0.24709,66.74
282,0.09787,27.655,10461.39,0.0003605,79.36,,2.8126,5.224,384.67,12.5902,51.06,21.266,2.798,0.03278,0.08384,86.57,0.24846,66.6
283,0.09736,27.6957,10438.32,0.0003617,79.15,,2.8095,5.2139,382.98,12.5601,50.86,21.325,2.804,0.03265,0.08369,86.71,0.24697,66.0
284,0.09768,28.528,10449.99,0.0003636,79.23,,2.8136,5.217,383.96,12.6188,50.92,21.613,2.815,0.03292,0.08388,86.82,0.24739,66.13
285,0.09718,28.2436,10434.97,0.0003612,79.1,,2.8124,5.206,384.77,12.6,50.86,21.726,2.828,0.03282,0.0837,86.59,0.2472,66.0
286,0.09771,28.505,10440.92,0.0003606,79.34,,2.8052,5.2316,387.78,12.7187,50.8,21.725,2.854,0.03272,0.08382,86.7,0.24752,65.68
287,0.09714,29.2047,10430.25,0.0003586,78.36,,2.7983,5.2026,384.26,12.7998,50.68,21.572,2.846,0.03235,0.08333,86.58,0.24777,65.27
288,0.09669,29.9871,10421.94,0.0003615,78.12,,2.7903,5.189,383.97,12.6908,50.29,21.255,2.811,0.03209,0.08304,86.26,0.24728,64.91
289,0.09719,29.9623,10428.11,0.0003623,78.22,,2.7966,5.1974,385.09,12.7395,50.42,21.393,2.827,0.03216,0.08298,86.34,0.2477,65.01
290,0.0988,31.3748,10556.26,0.0003623,78.77,,2.8136,5.2372,388.71,12.8209,50.88,21.618,2.851,0.03248,0.08386,87.37,0.25267,65.84
291,0.09915,30.6999,10539.33,0.0003616,78.63,,2.8096,5.2239,386.25,12.8214,50.67,21.845,2.85,0.03239,0.08411,87.19,0.25145,65.53
292,0.09955,30.856,10532.76,0.0003593,78.08,,2.8165,5.2376,387.59,12.8263,50.7,21.54,2.83,0.0323,0.08409,87.65,0.25148,65.85
293,0.09885,30.5124,10523.53,0.0003589,77.87,,2.8136,5.2556,386.14,12.7957,50.63,21.64,2.815,0.03226,0.08393,87.75,0.25094,65.6
294,0.09898,31.243,10542.27,0.0003596,78.05,,2.8101,5.2903,387.29,13.0637,50.72,21.471,2.82,0.03227,0.08436,89.64,0.25195,66.0
295,0.09893,31.8097,10539.42,0.0003591,77.66,,2.8104,5.2983,386.3,12.9916,50.65,20.87,2.801,0.03222,0.08411,89.07,0.25093,65.49
296,0.09777,31.6564,10504.01,0.0003573,76.46,,2.7954,5.2508,382.5,12.9925,50.1,20.418,2.738,0.0317,0.08339,87.88,0.24844,64.45
297,0.09717,30.8522,10452.37,0.0003547,76.33,,2.7821,5.2158,378.03,12.5729,49.83,20.342,2.737,0.03127,0.08272,87.2,0.24763,63.95
298,0.09519,29.1989,10324.89,0.0003507,75.13,,2.7557,5.1629,372.05,12.26,49.25,19.883,2.682,0.03199,0.0819,86.7,0.24492,62.77
299,0.09423,29.5186,10290.05,0.0003442,74.74,,2.7232,5.0672,366.94,12.2348,48.65,19.514,2.646,0.03125,0.08079,85.98,0.24155,62.56
300,0.09486,30.8976,10322.73,0.0003528,75.79,,2.7404,5.0897,368.56,12.3781,48.83,19.907,2.685,0.03112,0.08174,86.72,0.24278,63.3
301,0.09434,30.3131,10324.78,0.0003518,75.43,,2.7364,5.0653,367.71,12.2996,48.69,19.97,2.673,0.03105,0.08123,86.13,0.24324,62.74
302,0.0936,29.7802,10280.14,0.0003455,73.7,,2.7009,4.9954,360.75,12.0352,47.97,19.535,2.606,0.03046,0.08008,85.6,0.24077,61.43
303,0.0937,30.4473,10257.77,0.0003351,74.71,,2.6875,4.9859,357.34,11.9691,47.61,19.556,2.593,0.03002,0.0802,86.7,0.23873,61.91
304,0.09421,30.2595,10275.01,0.0003373,74.77,,2.7019,5.0071,359.38,12.0154,47.75,19.707,2.585,0.03008,0.08041,87.18,0.24043,61.98
305,0.09359,29.8732,10257.34,0.0003365,74.23,,2.7006,4.9816,359.11,11.9304,47.7,19.432,2.564,0.02996,0.07989,86.93,0.23906,61.78
306,0.09446,30.3749,10309.05,0.0003389,74.63,,2.7093,4.9968,363.02,12.0502,47.85,19.71,2.584,0.0304,0.08007,86.87,0.24023,62.25
307,0.09449,30.9346,10312.18,0.0003421,74.59,,2.7176,4.9976,363.08,12.04,47.94,19.722,2.577,0.03017,0.07988,86.7,0.24182,62.09
308,0.09432,30.8779,10296.87,0.0003407,74.36,,2.7178,5.0094,363.05,11.9671,47.88,19.672,2.576,0.03046,0.07969,86.31,0.24112,61.83
309,0.09462,31.0138,10306.66,0.0003415,75.29,,2.7185,5.0386,364.98,12.0025,47.98,19.851,2.614,0.03033,0.07988,85.85,0.24197,62.21
310,0.09507,31.1656,10332.83,0.0003399,75.53,,2.7249,5.06,366.42,12.067,48.15,20.339,2.648,0.03065,0.08001,86.18,0.24218,62.54
311,0.09338,29.617,10273.28,0.0003344,74.29,,2.6991,4.9905,358.03,11.7708,47.55,19.612,2.574,0.0302,0.0792,84.9,0.24028,61.13
312,0.0943,29.8163,10324.2,0.0003362,75.41,,2.7149,5.0332,363.69,11.9365,47.98,20.196,2.625,0.03019,0.0799,85.02,0.24251,61.82
313,0.09474,29.5126,10348.7,0.0003397,75.55,,2.7136,5.0304,366.63,11.9878,48.16,20.246,2.631,0.03036,0.08048,85.33,0.24294,62.03
314,0.09504,30.0174,10348.14,0.0003448,74.94,,2.7137,5.0324,365.34,11.9096,47.95,20.021,2.616,0.03111,0.08039,84.95,0.24296,61.83
315,0.09485,30.0714,10344.96,0.0003442,75.1,,2.7124,5.0202,364.74,11.951,47.63,19.847,2.59,0.03079,0.08018,85.19,0.24245,61.87
316,0.09516,30.2199,10337.75,0.0003479,75.26,,2.7124,5.0208,365.03,11.7852,47.44,19.834,2.61,0.03069,0.07963,84.83,0.24277,62.05
317,0.09497,29.9777,10359.74,0.0003505,75.3,,2.7287,5.0361,367.54,11.7222,47.71,19.873,2.608,0.03068,0.08013,85.73,0.24466,62.27
318,0.09559,30.271,10399.32,0.000353,75.67,,2.7328,5.0596,369.38,11.9202,48.01,20.306,2.645,0.03093,0.08101,86.22,0.24564,62.8
319,0.09501,31.1096,10359.61,0.0003502,74.62,,2.7188,5.026,363.97,11.8308,47.67,20.449,2.636,0.03067,0.08029,84.99,0.24259,61.88
320,0.095,32.0259,10366.97,0.000354,75.2,,2.7225,5.0324,365.43,11.8521,47.88,20.81,2.659,0.03085,0.08039,85.16,0.24325,62.04
321,0.09492,32.4889,10416.06,0.0003529,75.17,,2.7191,5.0419,367.19,11.8285,47.87,20.8,2.659,0.03074,0.08034,85.41,0.24376,62.01
322,0.09567,32.7131,10469.82,0.000348,75.18,,2.7328,5.0989,369.0,11.8907,48.26,21.002,2.685,0.03087,0.08109,86.64,0.24508,62.42
323,0.09543,32.4667,10504.26,0.0003464,75.12,,2.7297,5.0858,369.37,12.1136,48.35,20.935,2.725,0.03085,0.08085,86.57,0.2442,62.61
324,0.09658,31.9254,10643.64,0.0003521,75.94,,2.7498,5.1355,374.82,12.241,48.89,21.139,2.721,0.03114,0.08174,88.3,0.24675,63.77
325,0.09669,32.458,10631.06,0.000351,76.34,,2.7374,5.1889,373.57,12.2236,49.11,21.076,2.712,0.03097,0.08172,89.42,0.24587,63.56
326,0.09737,33.2652,10698.03,0.0003546,76.61,,2.7568,5.1917,383.11,12.2755,49.57,21.218,2.723,0.0311,0.08176,89.98,0.24819,64.05
327,0.09719,32.4039,10725.2,0.0003519,76.23,,2.758,5.1733,380.4,12.2887,49.29,21.842,2.725,0.03086,0.08171,90.1,0.24796,63.71
328,0.09706,30.617,10683.72,0.0003477,75.85,,2.744,5.147,377.72,12.1551,49.0,21.814,2.695,0.03042,0.08109,89.61,0.24614,63.35
329,0.09668,30.9452,10674.98,0.0003498,75.2,,2.7404,5.1393,375.58,12.0987,48.76,21.749,2.661,0.03036,0.08071,89.06,0.24529,62.98
330,0.09588,30.7904,10665.0,0.0003491,75.36,,2.7366,5.1353,374.5,12.04,48.86,21.629,2.661,0.03024,0.08083,89.67,0.24591,62.94
331,0.09609,31.065,10683.99,0.000347,75.34,,2.7362,5.1527,376.1,12.0899,48.8,21.773,2.674,0.03044,0.08093,90.03,0.24624,63.22
332,0.0966,31.0,10717.36,0.0003471,75.62,,2.7509,5.1695,378.65,12.14,49.04,22.386,2.67,0.03055,0.08112,90.87,0.24738,63.66
333,0.09584,30.6603,10650.37,0.0003447,74.57,,2.7202,5.1195,371.94,11.9595,48.6,21.826,2.608,0.03019,0.08008,90.59,0.24481,62.78
334,0.09663,31.2523,10671.77,0.0003462,75.13,,2.7317,5.1494,377.12,12.1374,49.08,22.018,2.639,0.03039,0.08021,91.68,0.24564,63.28
335,0.0972,30.5,10680.8,0.000349,75.18,,2.7319,5.1427,376.94,12.0976,49.0,22.112,2.642,0.03019,0.08028,92.54,0.24621,63.33
336,0.09629,29.6662,10714.41,0.0003462,74.76,,2.7355,5.1426,375.68,12.0409,48.82,22.08,2.634,0.03005,0.08002,92.31,0.24588,63.38
337,0.09765,29.7023,10758.24,0.0003462,75.8,,2.7637,5.2405,377.69,12.0852,49.86,22.28,2.662,0.03009,0.08064,92.27,0.24735,64.33
338,0.0973,29.1761,10755.13,0.0003473,74.99,,2.7597,5.206,376.25,12.0462,49.6,21.935,2.629,0.03,0.08044,91.08,0.24698,63.56
339,0.09698,28.9824,10731.41,0.000346,74.91,,2.758,5.2176,375.13,12.0181,49.57,21.861,2.63,0.02979,0.08041,90.55,0.24776,63.25
